MESE,ANNO,PARTENZA,COD ISTAT REGIONE DI PARTENZA,ARRIVO,COD ISTAT REGIONE DI ARRIVO,TOTALE
1,2022,,,TRENTINO ALTO ADIGE,04,29
1,2022,,,UMBRIA,10,32
1,2022,,,VALLE D'AOSTA,02,1
1,2022,,,VENETO,05,175
1,2022,,,,,258
2,2022,ABRUZZO,13,ABRUZZO,13,2274
2,2022,ABRUZZO,13,BASILICATA,17,4
2,2022,ABRUZZO,13,CALABRIA,18,1
2,2022,ABRUZZO,13,CAMPANIA,15,6
2,2022,ABRUZZO,13,EMILIA ROMAGNA,08,29
2,2022,ABRUZZO,13,ESTERO,01,8
2,2022,ABRUZZO,13,ESTERO,,197
2,2022,ABRUZZO,13,FRIULI VENEZIA GIULIA,06,1
2,2022,ABRUZZO,13,LAZIO,12,56
2,2022,ABRUZZO,13,LIGURIA,07,2
2,2022,ABRUZZO,13,LOMBARDIA,03,39
2,2022,ABRUZZO,13,MARCHE,11,39
2,2022,ABRUZZO,13,MOLISE,14,13
2,2022,ABRUZZO,13,PIEMONTE,01,12
2,2022,ABRUZZO,13,PUGLIA,16,25
2,2022,ABRUZZO,13,SARDEGNA,20,3
2,2022,ABRUZZO,13,SICILIA,19,18
2,2022,ABRUZZO,13,TRENTINO ALTO ADIGE,04,3
2,2022,ABRUZZO,13,UMBRIA,10,4
2,2022,ABRUZZO,13,VENETO,05,9
2,2022,ABRUZZO,13,,,9
2,2022,BASILICATA,17,ABRUZZO,13,11
2,2022,BASILICATA,17,BASILICATA,17,865
2,2022,BASILICATA,17,CALABRIA,18,5
2,2022,BASILICATA,17,CAMPANIA,15,19
2,2022,BASILICATA,17,EMILIA ROMAGNA,08,20
2,2022,BASILICATA,17,ESTERO,01,2
2,2022,BASILICATA,17,ESTERO,,63
2,2022,BASILICATA,17,LAZIO,12,19
2,2022,BASILICATA,17,LOMBARDIA,03,31
2,2022,BASILICATA,17,MARCHE,11,1
2,2022,BASILICATA,17,PIEMONTE,01,10
2,2022,BASILICATA,17,PUGLIA,16,15
2,2022,BASILICATA,17,TOSCANA,09,12
2,2022,BASILICATA,17,TRENTINO ALTO ADIGE,04,2
2,2022,BASILICATA,17,UMBRIA,10,6
2,2022,BASILICATA,17,VENETO,05,2
2,2022,BASILICATA,17,,,2
2,2022,CALABRIA,18,ABRUZZO,13,5
2,2022,CALABRIA,18,BASILICATA,17,8
2,2022,CALABRIA,18,CALABRIA,18,2857
2,2022,CALABRIA,18,CAMPANIA,15,37
2,2022,CALABRIA,18,EMILIA ROMAGNA,08,77
2,2022,CALABRIA,18,ESTERO,01,18
2,2022,CALABRIA,18,ESTERO,,309
2,2022,CALABRIA,18,FRIULI VENEZIA GIULIA,06,5
2,2022,CALABRIA,18,LAZIO,12,44
2,2022,CALABRIA,18,LIGURIA,07,5
2,2022,CALABRIA,18,LOMBARDIA,03,118
2,2022,CALABRIA,18,MARCHE,11,6
2,2022,CALABRIA,18,PIEMONTE,01,36
2,2022,CALABRIA,18,PUGLIA,16,30
2,2022,CALABRIA,18,SARDEGNA,20,7
2,2022,CALABRIA,18,SICILIA,19,71
2,2022,CALABRIA,18,TOSCANA,09,33
2,2022,CALABRIA,18,TRENTINO ALTO ADIGE,04,2
2,2022,CALABRIA,18,UMBRIA,10,2
2,2022,CALABRIA,18,VALLE D'AOSTA,02,2
2,2022,CALABRIA,18,VENETO,05,34
2,2022,CALABRIA,18,,,26
2,2022,CAMPANIA,15,ABRUZZO,13,21
2,2022,CAMPANIA,15,BASILICATA,17,9
2,2022,CAMPANIA,15,CALABRIA,18,27
2,2022,CAMPANIA,15,CAMPANIA,15,11550
2,2022,CAMPANIA,15,EMILIA ROMAGNA,08,116
2,2022,CAMPANIA,15,ESTERO,01,24
2,2022,CAMPANIA,15,ESTERO,,601
2,2022,CAMPANIA,15,FRIULI VENEZIA GIULIA,06,2
2,2022,CAMPANIA,15,LAZIO,12,134
2,2022,CAMPANIA,15,LIGURIA,07,15
2,2022,CAMPANIA,15,LOMBARDIA,03,181
2,2022,CAMPANIA,15,MARCHE,11,28
2,2022,CAMPANIA,15,MOLISE,14,1
2,2022,CAMPANIA,15,PIEMONTE,01,53
2,2022,CAMPANIA,15,PUGLIA,16,26
2,2022,CAMPANIA,15,SARDEGNA,20,7
2,2022,CAMPANIA,15,SICILIA,19,7
2,2022,CAMPANIA,15,TOSCANA,09,103
2,2022,CAMPANIA,15,TRENTINO ALTO ADIGE,04,6
2,2022,CAMPANIA,15,UMBRIA,10,13
2,2022,CAMPANIA,15,VENETO,05,50
2,2022,CAMPANIA,15,,,58
2,2022,EMILIA ROMAGNA,08,ABRUZZO,13,20
2,2022,EMILIA ROMAGNA,08,BASILICATA,17,2
2,2022,EMILIA ROMAGNA,08,CALABRIA,18,29
2,2022,EMILIA ROMAGNA,08,CAMPANIA,15,37
2,2022,EMILIA ROMAGNA,08,EMILIA ROMAGNA,08,11431
2,2022,EMILIA ROMAGNA,08,ESTERO,01,61
2,2022,EMILIA ROMAGNA,08,ESTERO,,630
2,2022,EMILIA ROMAGNA,08,FRIULI VENEZIA GIULIA,06,7
2,2022,EMILIA ROMAGNA,08,LAZIO,12,45
2,2022,EMILIA ROMAGNA,08,LIGURIA,07,26
2,2022,EMILIA ROMAGNA,08,LOMBARDIA,03,237
2,2022,EMILIA ROMAGNA,08,MARCHE,11,54
2,2022,EMILIA ROMAGNA,08,MOLISE,14,4
2,2022,EMILIA ROMAGNA,08,PIEMONTE,01,42
2,2022,EMILIA ROMAGNA,08,PUGLIA,16,43
2,2022,EMILIA ROMAGNA,08,SARDEGNA,20,9
2,2022,EMILIA ROMAGNA,08,SICILIA,19,60
2,2022,EMILIA ROMAGNA,08,TOSCANA,09,90
2,2022,EMILIA ROMAGNA,08,TRENTINO ALTO ADIGE,04,20
2,2022,EMILIA ROMAGNA,08,UMBRIA,10,5
2,2022,EMILIA ROMAGNA,08,VALLE D'AOSTA,02,1
2,2022,EMILIA ROMAGNA,08,VENETO,05,68
2,2022,EMILIA ROMAGNA,08,,,50
2,2022,ESTERO,01,ABRUZZO,13,29
2,2022,ESTERO,01,BASILICATA,17,7
2,2022,ESTERO,01,CALABRIA,18,46
2,2022,ESTERO,01,CAMPANIA,15,72
2,2022,ESTERO,01,EMILIA ROMAGNA,08,73
2,2022,ESTERO,01,ESTERO,01,14132
2,2022,ESTERO,01,ESTERO,,4423
2,2022,ESTERO,01,FRIULI VENEZIA GIULIA,06,26
2,2022,ESTERO,01,LAZIO,12,139
2,2022,ESTERO,01,LIGURIA,07,38
2,2022,ESTERO,01,LOMBARDIA,03,242
2,2022,ESTERO,01,MARCHE,11,32
2,2022,ESTERO,01,MOLISE,14,11
2,2022,ESTERO,01,PIEMONTE,01,83
2,2022,ESTERO,01,PUGLIA,16,80
2,2022,ESTERO,01,SARDEGNA,20,29
2,2022,ESTERO,01,SICILIA,19,120
2,2022,ESTERO,01,TOSCANA,09,82
2,2022,ESTERO,01,TRENTINO ALTO ADIGE,04,39
2,2022,ESTERO,01,UMBRIA,10,14
2,2022,ESTERO,01,VENETO,05,70
2,2022,ESTERO,01,,,320
2,2022,ESTERO,,ABRUZZO,13,7
2,2022,ESTERO,,BASILICATA,17,1
2,2022,ESTERO,,CALABRIA,18,28
2,2022,ESTERO,,CAMPANIA,15,21
2,2022,ESTERO,,EMILIA ROMAGNA,08,33
2,2022,ESTERO,,ESTERO,01,2930
2,2022,ESTERO,,ESTERO,,855
2,2022,ESTERO,,FRIULI VENEZIA GIULIA,06,4
2,2022,ESTERO,,LAZIO,12,35
2,2022,ESTERO,,LIGURIA,07,9
2,2022,ESTERO,,LOMBARDIA,03,126
2,2022,ESTERO,,MARCHE,11,5
2,2022,ESTERO,,MOLISE,14,4
2,2022,ESTERO,,PIEMONTE,01,43
2,2022,ESTERO,,PUGLIA,16,18
2,2022,ESTERO,,SARDEGNA,20,8
2,2022,ESTERO,,SICILIA,19,35
2,2022,ESTERO,,TOSCANA,09,24
2,2022,ESTERO,,TRENTINO ALTO ADIGE,04,10
2,2022,ESTERO,,UMBRIA,10,5
2,2022,ESTERO,,VENETO,05,21
2,2022,ESTERO,,,,54
2,2022,FRIULI VENEZIA GIULIA,06,ABRUZZO,13,1
2,2022,FRIULI VENEZIA GIULIA,06,CAMPANIA,15,11
2,2022,FRIULI VENEZIA GIULIA,06,EMILIA ROMAGNA,08,16
2,2022,FRIULI VENEZIA GIULIA,06,ESTERO,01,11
2,2022,FRIULI VENEZIA GIULIA,06,ESTERO,,206
2,2022,FRIULI VENEZIA GIULIA,06,FRIULI VENEZIA GIULIA,06,1742
2,2022,FRIULI VENEZIA GIULIA,06,LAZIO,12,16
2,2022,FRIULI VENEZIA GIULIA,06,LIGURIA,07,6
2,2022,FRIULI VENEZIA GIULIA,06,LOMBARDIA,03,35
2,2022,FRIULI VENEZIA GIULIA,06,PIEMONTE,01,8
2,2022,FRIULI VENEZIA GIULIA,06,PUGLIA,16,12
2,2022,FRIULI VENEZIA GIULIA,06,SARDEGNA,20,1
2,2022,FRIULI VENEZIA GIULIA,06,SICILIA,19,12
2,2022,FRIULI VENEZIA GIULIA,06,TOSCANA,09,14
2,2022,FRIULI VENEZIA GIULIA,06,TRENTINO ALTO ADIGE,04,2
2,2022,FRIULI VENEZIA GIULIA,06,UMBRIA,10,1
2,2022,FRIULI VENEZIA GIULIA,06,VENETO,05,70
2,2022,FRIULI VENEZIA GIULIA,06,,,24
2,2022,LAZIO,12,ABRUZZO,13,81
2,2022,LAZIO,12,BASILICATA,17,8
2,2022,LAZIO,12,CALABRIA,18,32
2,2022,LAZIO,12,CAMPANIA,15,93
2,2022,LAZIO,12,EMILIA ROMAGNA,08,72
2,2022,LAZIO,12,ESTERO,01,22
2,2022,LAZIO,12,ESTERO,,722
2,2022,LAZIO,12,FRIULI VENEZIA GIULIA,06,6
2,2022,LAZIO,12,LAZIO,12,12922
2,2022,LAZIO,12,LIGURIA,07,10
2,2022,LAZIO,12,LOMBARDIA,03,188
2,2022,LAZIO,12,MARCHE,11,23
2,2022,LAZIO,12,MOLISE,14,15
2,2022,LAZIO,12,PIEMONTE,01,38
2,2022,LAZIO,12,PUGLIA,16,70
2,2022,LAZIO,12,SARDEGNA,20,20
2,2022,LAZIO,12,SICILIA,19,62
2,2022,LAZIO,12,TOSCANA,09,132
2,2022,LAZIO,12,TRENTINO ALTO ADIGE,04,12
2,2022,LAZIO,12,UMBRIA,10,48
2,2022,LAZIO,12,VALLE D'AOSTA,02,3
2,2022,LAZIO,12,VENETO,05,102
2,2022,LAZIO,12,,,47
2,2022,LIGURIA,07,ABRUZZO,13,2
2,2022,LIGURIA,07,BASILICATA,17,2
2,2022,LIGURIA,07,CALABRIA,18,13
2,2022,LIGURIA,07,CAMPANIA,15,1
2,2022,LIGURIA,07,EMILIA ROMAGNA,08,20
2,2022,LIGURIA,07,ESTERO,01,2
2,2022,LIGURIA,07,ESTERO,,183
2,2022,LIGURIA,07,FRIULI VENEZIA GIULIA,06,1
2,2022,LIGURIA,07,LAZIO,12,21
2,2022,LIGURIA,07,LIGURIA,07,4001
2,2022,LIGURIA,07,LOMBARDIA,03,89
2,2022,LIGURIA,07,MARCHE,11,4
2,2022,LIGURIA,07,PIEMONTE,01,79
2,2022,LIGURIA,07,PUGLIA,16,8
2,2022,LIGURIA,07,SICILIA,19,29
2,2022,LIGURIA,07,TOSCANA,09,52
2,2022,LIGURIA,07,TRENTINO ALTO ADIGE,04,8
2,2022,LIGURIA,07,UMBRIA,10,5
2,2022,LIGURIA,07,VALLE D'AOSTA,02,1
2,2022,LIGURIA,07,VENETO,05,4
2,2022,LIGURIA,07,,,18
2,2022,LOMBARDIA,03,ABRUZZO,13,57
2,2022,LOMBARDIA,03,BASILICATA,17,10
2,2022,LOMBARDIA,03,CALABRIA,18,47
2,2022,LOMBARDIA,03,CAMPANIA,15,92
2,2022,LOMBARDIA,03,EMILIA ROMAGNA,08,264
2,2022,LOMBARDIA,03,ESTERO,01,111
2,2022,LOMBARDIA,03,ESTERO,,1583
2,2022,LOMBARDIA,03,FRIULI VENEZIA GIULIA,06,21
2,2022,LOMBARDIA,03,LAZIO,12,116
2,2022,LOMBARDIA,03,LIGURIA,07,101
2,2022,LOMBARDIA,03,LOMBARDIA,03,24198
2,2022,LOMBARDIA,03,MARCHE,11,64
2,2022,LOMBARDIA,03,MOLISE,14,6
2,2022,LOMBARDIA,03,PIEMONTE,01,217
2,2022,LOMBARDIA,03,PUGLIA,16,116
2,2022,LOMBARDIA,03,SARDEGNA,20,40
2,2022,LOMBARDIA,03,SICILIA,19,180
2,2022,LOMBARDIA,03,TOSCANA,09,118
2,2022,LOMBARDIA,03,TRENTINO ALTO ADIGE,04,23
2,2022,LOMBARDIA,03,UMBRIA,10,16
2,2022,LOMBARDIA,03,VALLE D'AOSTA,02,3
2,2022,LOMBARDIA,03,VENETO,05,106
2,2022,LOMBARDIA,03,,,129
2,2022,MARCHE,11,ABRUZZO,13,17
2,2022,MARCHE,11,BASILICATA,17,2
2,2022,MARCHE,11,CAMPANIA,15,16
2,2022,MARCHE,11,EMILIA ROMAGNA,08,49
2,2022,MARCHE,11,ESTERO,01,16
2,2022,MARCHE,11,ESTERO,,234
2,2022,MARCHE,11,FRIULI VENEZIA GIULIA,06,3
2,2022,MARCHE,11,LAZIO,12,23
2,2022,MARCHE,11,LIGURIA,07,5
2,2022,MARCHE,11,LOMBARDIA,03,25
2,2022,MARCHE,11,MARCHE,11,2640
2,2022,MARCHE,11,PIEMONTE,01,9
2,2022,MARCHE,11,PUGLIA,16,35
2,2022,MARCHE,11,SARDEGNA,20,1
2,2022,MARCHE,11,SICILIA,19,1
2,2022,MARCHE,11,TOSCANA,09,13
2,2022,MARCHE,11,TRENTINO ALTO ADIGE,04,1
2,2022,MARCHE,11,UMBRIA,10,5
2,2022,MARCHE,11,VALLE D'AOSTA,02,1
2,2022,MARCHE,11,VENETO,05,9
2,2022,MARCHE,11,,,13
2,2022,MOLISE,14,ABRUZZO,13,12
2,2022,MOLISE,14,BASILICATA,17,1
2,2022,MOLISE,14,CALABRIA,18,1
2,2022,MOLISE,14,CAMPANIA,15,31
2,2022,MOLISE,14,EMILIA ROMAGNA,08,13
2,2022,MOLISE,14,ESTERO,01,8
2,2022,MOLISE,14,ESTERO,,44
2,2022,MOLISE,14,LAZIO,12,15
2,2022,MOLISE,14,LOMBARDIA,03,16
2,2022,MOLISE,14,MARCHE,11,7
2,2022,MOLISE,14,MOLISE,14,327
2,2022,MOLISE,14,PIEMONTE,01,4
2,2022,MOLISE,14,PUGLIA,16,5
2,2022,MOLISE,14,TOSCANA,09,2
2,2022,MOLISE,14,TRENTINO ALTO ADIGE,04,1
2,2022,MOLISE,14,VENETO,05,2
2,2022,MOLISE,14,,,8
2,2022,PIEMONTE,01,ABRUZZO,13,2
2,2022,PIEMONTE,01,BASILICATA,17,6
2,2022,PIEMONTE,01,CALABRIA,18,30
2,2022,PIEMONTE,01,CAMPANIA,15,41
2,2022,PIEMONTE,01,EMILIA ROMAGNA,08,83
2,2022,PIEMONTE,01,ESTERO,01,40
2,2022,PIEMONTE,01,ESTERO,,627
2,2022,PIEMONTE,01,FRIULI VENEZIA GIULIA,06,3
2,2022,PIEMONTE,01,LAZIO,12,50
2,2022,PIEMONTE,01,LIGURIA,07,120
2,2022,PIEMONTE,01,LOMBARDIA,03,213
2,2022,PIEMONTE,01,MARCHE,11,11
2,2022,PIEMONTE,01,PIEMONTE,01,11246
2,2022,PIEMONTE,01,PUGLIA,16,47
2,2022,PIEMONTE,01,SARDEGNA,20,27
2,2022,PIEMONTE,01,SICILIA,19,63
2,2022,PIEMONTE,01,TOSCANA,09,44
2,2022,PIEMONTE,01,TRENTINO ALTO ADIGE,04,10
2,2022,PIEMONTE,01,UMBRIA,10,13
2,2022,PIEMONTE,01,VALLE D'AOSTA,02,12
2,2022,PIEMONTE,01,VENETO,05,26
2,2022,PIEMONTE,01,,,67
2,2022,PUGLIA,16,ABRUZZO,13,22
2,2022,PUGLIA,16,BASILICATA,17,15
2,2022,PUGLIA,16,CALABRIA,18,9
2,2022,PUGLIA,16,CAMPANIA,15,39
2,2022,PUGLIA,16,EMILIA ROMAGNA,08,87
2,2022,PUGLIA,16,ESTERO,01,21
2,2022,PUGLIA,16,ESTERO,,388
2,2022,PUGLIA,16,FRIULI VENEZIA GIULIA,06,11
2,2022,PUGLIA,16,LAZIO,12,75
2,2022,PUGLIA,16,LIGURIA,07,13
2,2022,PUGLIA,16,LOMBARDIA,03,90
2,2022,PUGLIA,16,MARCHE,11,32
2,2022,PUGLIA,16,MOLISE,14,9
2,2022,PUGLIA,16,PIEMONTE,01,51
2,2022,PUGLIA,16,PUGLIA,16,7272
2,2022,PUGLIA,16,SARDEGNA,20,2
2,2022,PUGLIA,16,SICILIA,19,6
2,2022,PUGLIA,16,TOSCANA,09,31
2,2022,PUGLIA,16,TRENTINO ALTO ADIGE,04,1
2,2022,PUGLIA,16,UMBRIA,10,3
2,2022,PUGLIA,16,VENETO,05,26
2,2022,PUGLIA,16,,,25
2,2022,SARDEGNA,20,ABRUZZO,13,4
2,2022,SARDEGNA,20,CALABRIA,18,1
2,2022,SARDEGNA,20,CAMPANIA,15,5
2,2022,SARDEGNA,20,EMILIA ROMAGNA,08,32
2,2022,SARDEGNA,20,ESTERO,01,13
2,2022,SARDEGNA,20,ESTERO,,224
2,2022,SARDEGNA,20,FRIULI VENEZIA GIULIA,06,3
2,2022,SARDEGNA,20,LAZIO,12,37
2,2022,SARDEGNA,20,LIGURIA,07,5
2,2022,SARDEGNA,20,LOMBARDIA,03,32
2,2022,SARDEGNA,20,MARCHE,11,3
2,2022,SARDEGNA,20,PIEMONTE,01,22
2,2022,SARDEGNA,20,PUGLIA,16,11
2,2022,SARDEGNA,20,SARDEGNA,20,2888
2,2022,SARDEGNA,20,SICILIA,19,12
2,2022,SARDEGNA,20,TOSCANA,09,26
2,2022,SARDEGNA,20,UMBRIA,10,6
2,2022,SARDEGNA,20,VENETO,05,20
2,2022,SARDEGNA,20,,,16
2,2022,SICILIA,19,ABRUZZO,13,8
2,2022,SICILIA,19,BASILICATA,17,3
2,2022,SICILIA,19,CALABRIA,18,20
2,2022,SICILIA,19,CAMPANIA,15,20
2,2022,SICILIA,19,EMILIA ROMAGNA,08,96
2,2022,SICILIA,19,ESTERO,01,31
2,2022,SICILIA,19,ESTERO,,691
2,2022,SICILIA,19,FRIULI VENEZIA GIULIA,06,12
2,2022,SICILIA,19,LAZIO,12,97
2,2022,SICILIA,19,LIGURIA,07,21
2,2022,SICILIA,19,LOMBARDIA,03,168
2,2022,SICILIA,19,MARCHE,11,25
2,2022,SICILIA,19,PIEMONTE,01,74
2,2022,SICILIA,19,PUGLIA,16,23
2,2022,SICILIA,19,SARDEGNA,20,7
2,2022,SICILIA,19,SICILIA,19,9949
2,2022,SICILIA,19,TOSCANA,09,66
2,2022,SICILIA,19,TRENTINO ALTO ADIGE,04,9
2,2022,SICILIA,19,UMBRIA,10,4
2,2022,SICILIA,19,VALLE D'AOSTA,02,1
2,2022,SICILIA,19,VENETO,05,77
2,2022,SICILIA,19,,,77
2,2022,TOSCANA,09,ABRUZZO,13,19
2,2022,TOSCANA,09,BASILICATA,17,4
2,2022,TOSCANA,09,CALABRIA,18,18
2,2022,TOSCANA,09,CAMPANIA,15,32
2,2022,TOSCANA,09,EMILIA ROMAGNA,08,94
2,2022,TOSCANA,09,ESTERO,01,41
2,2022,TOSCANA,09,ESTERO,,456
2,2022,TOSCANA,09,FRIULI VENEZIA GIULIA,06,7
2,2022,TOSCANA,09,LAZIO,12,84
2,2022,TOSCANA,09,LIGURIA,07,44
2,2022,TOSCANA,09,LOMBARDIA,03,117
2,2022,TOSCANA,09,MARCHE,11,8
2,2022,TOSCANA,09,MOLISE,14,1
2,2022,TOSCANA,09,PIEMONTE,01,60
2,2022,TOSCANA,09,PUGLIA,16,35
2,2022,TOSCANA,09,SARDEGNA,20,13
2,2022,TOSCANA,09,SICILIA,19,27
2,2022,TOSCANA,09,TOSCANA,09,9301
2,2022,TOSCANA,09,TRENTINO ALTO ADIGE,04,15
2,2022,TOSCANA,09,UMBRIA,10,54
2,2022,TOSCANA,09,VENETO,05,25
2,2022,TOSCANA,09,,,39
2,2022,TRENTINO ALTO ADIGE,04,ABRUZZO,13,9
2,2022,TRENTINO ALTO ADIGE,04,BASILICATA,17,4
2,2022,TRENTINO ALTO ADIGE,04,CAMPANIA,15,16
2,2022,TRENTINO ALTO ADIGE,04,EMILIA ROMAGNA,08,34
2,2022,TRENTINO ALTO ADIGE,04,ESTERO,01,9
2,2022,TRENTINO ALTO ADIGE,04,ESTERO,,224
2,2022,TRENTINO ALTO ADIGE,04,FRIULI VENEZIA GIULIA,06,5
2,2022,TRENTINO ALTO ADIGE,04,LAZIO,12,9
2,2022,TRENTINO ALTO ADIGE,04,LIGURIA,07,11
2,2022,TRENTINO ALTO ADIGE,04,LOMBARDIA,03,19
2,2022,TRENTINO ALTO ADIGE,04,MARCHE,11,1
2,2022,TRENTINO ALTO ADIGE,04,PIEMONTE,01,15
2,2022,TRENTINO ALTO ADIGE,04,PUGLIA,16,6
2,2022,TRENTINO ALTO ADIGE,04,SARDEGNA,20,2
2,2022,TRENTINO ALTO ADIGE,04,SICILIA,19,12
2,2022,TRENTINO ALTO ADIGE,04,TOSCANA,09,14
2,2022,TRENTINO ALTO ADIGE,04,TRENTINO ALTO ADIGE,04,1992
2,2022,TRENTINO ALTO ADIGE,04,UMBRIA,10,2
2,2022,TRENTINO ALTO ADIGE,04,VENETO,05,23
2,2022,TRENTINO ALTO ADIGE,04,,,17
2,2022,UMBRIA,10,ABRUZZO,13,6
2,2022,UMBRIA,10,CALABRIA,18,3
2,2022,UMBRIA,10,CAMPANIA,15,11
2,2022,UMBRIA,10,EMILIA ROMAGNA,08,29
2,2022,UMBRIA,10,ESTERO,01,7
2,2022,UMBRIA,10,ESTERO,,107
2,2022,UMBRIA,10,FRIULI VENEZIA GIULIA,06,2
2,2022,UMBRIA,10,LAZIO,12,70
2,2022,UMBRIA,10,LIGURIA,07,1
2,2022,UMBRIA,10,LOMBARDIA,03,24
2,2022,UMBRIA,10,MARCHE,11,12
2,2022,UMBRIA,10,PIEMONTE,01,12
2,2022,UMBRIA,10,PUGLIA,16,2
2,2022,UMBRIA,10,SARDEGNA,20,1
2,2022,UMBRIA,10,SICILIA,19,6
2,2022,UMBRIA,10,TOSCANA,09,24
2,2022,UMBRIA,10,TRENTINO ALTO ADIGE,04,5
2,2022,UMBRIA,10,UMBRIA,10,1725
2,2022,UMBRIA,10,VENETO,05,9
2,2022,UMBRIA,10,,,10
2,2022,VALLE D'AOSTA,02,ABRUZZO,13,1
2,2022,VALLE D'AOSTA,02,CALABRIA,18,2
2,2022,VALLE D'AOSTA,02,EMILIA ROMAGNA,08,5
2,2022,VALLE D'AOSTA,02,ESTERO,01,1
2,2022,VALLE D'AOSTA,02,ESTERO,,25
2,2022,VALLE D'AOSTA,02,LAZIO,12,1
2,2022,VALLE D'AOSTA,02,LIGURIA,07,3
2,2022,VALLE D'AOSTA,02,LOMBARDIA,03,4
2,2022,VALLE D'AOSTA,02,PIEMONTE,01,16
2,2022,VALLE D'AOSTA,02,PUGLIA,16,1
2,2022,VALLE D'AOSTA,02,SARDEGNA,20,3
2,2022,VALLE D'AOSTA,02,TOSCANA,09,1
2,2022,VALLE D'AOSTA,02,VALLE D'AOSTA,02,253
2,2022,VALLE D'AOSTA,02,,,4
2,2022,VENETO,05,ABRUZZO,13,4
2,2022,VENETO,05,BASILICATA,17,4
2,2022,VENETO,05,CALABRIA,18,5
2,2022,VENETO,05,CAMPANIA,15,38
2,2022,VENETO,05,EMILIA ROMAGNA,08,105
2,2022,VENETO,05,ESTERO,01,48
2,2022,VENETO,05,ESTERO,,823
2,2022,VENETO,05,FRIULI VENEZIA GIULIA,06,29
2,2022,VENETO,05,LAZIO,12,50
2,2022,VENETO,05,LIGURIA,07,15
2,2022,VENETO,05,LOMBARDIA,03,156
2,2022,VENETO,05,MARCHE,11,17
2,2022,VENETO,05,MOLISE,14,2
2,2022,VENETO,05,PIEMONTE,01,12
2,2022,VENETO,05,PUGLIA,16,29
2,2022,VENETO,05,SARDEGNA,20,8
2,2022,VENETO,05,SICILIA,19,35
2,2022,VENETO,05,TOSCANA,09,32
2,2022,VENETO,05,TRENTINO ALTO ADIGE,04,14
2,2022,VENETO,05,UMBRIA,10,7
2,2022,VENETO,05,VENETO,05,9116
2,2022,VENETO,05,,,114
2,2022,,,ABRUZZO,13,79
2,2022,,,BASILICATA,17,42
2,2022,,,CALABRIA,18,87
2,2022,,,CAMPANIA,15,313
2,2022,,,EMILIA ROMAGNA,08,200
2,2022,,,ESTERO,01,190
2,2022,,,ESTERO,,12713
2,2022,,,FRIULI VENEZIA GIULIA,06,43
2,2022,,,LAZIO,12,266
2,2022,,,LIGURIA,07,78
2,2022,,,LOMBARDIA,03,336
2,2022,,,MARCHE,11,45
2,2022,,,MOLISE,14,14
2,2022,,,PIEMONTE,01,173
2,2022,,,PUGLIA,16,193
2,2022,,,SARDEGNA,20,85
2,2022,,,SICILIA,19,378
2,2022,,,TOSCANA,09,210
2,2022,,,TRENTINO ALTO ADIGE,04,21
2,2022,,,UMBRIA,10,49
2,2022,,,VALLE D'AOSTA,02,1
2,2022,,,VENETO,05,164
2,2022,,,,,287
3,2022,ABRUZZO,13,ABRUZZO,13,2621
3,2022,ABRUZZO,13,BASILICATA,17,6
3,2022,ABRUZZO,13,CALABRIA,18,8
3,2022,ABRUZZO,13,CAMPANIA,15,9
3,2022,ABRUZZO,13,EMILIA ROMAGNA,08,34
3,2022,ABRUZZO,13,ESTERO,01,4
3,2022,ABRUZZO,13,ESTERO,,242
3,2022,ABRUZZO,13,LAZIO,12,63
3,2022,ABRUZZO,13,LIGURIA,07,8
3,2022,ABRUZZO,13,LOMBARDIA,03,28
3,2022,ABRUZZO,13,MARCHE,11,26
3,2022,ABRUZZO,13,MOLISE,14,16
3,2022,ABRUZZO,13,PIEMONTE,01,17
3,2022,ABRUZZO,13,PUGLIA,16,20
3,2022,ABRUZZO,13,SARDEGNA,20,2
3,2022,ABRUZZO,13,SICILIA,19,11
3,2022,ABRUZZO,13,TOSCANA,09,15
3,2022,ABRUZZO,13,TRENTINO ALTO ADIGE,04,1
3,2022,ABRUZZO,13,UMBRIA,10,1
3,2022,ABRUZZO,13,VENETO,05,15
3,2022,ABRUZZO,13,,,19
3,2022,BASILICATA,17,BASILICATA,17,994
3,2022,BASILICATA,17,CALABRIA,18,10
3,2022,BASILICATA,17,CAMPANIA,15,9
3,2022,BASILICATA,17,EMILIA ROMAGNA,08,11
3,2022,BASILICATA,17,ESTERO,01,1
3,2022,BASILICATA,17,ESTERO,,69
3,2022,BASILICATA,17,FRIULI VENEZIA GIULIA,06,4
3,2022,BASILICATA,17,LAZIO,12,14
3,2022,BASILICATA,17,LIGURIA,07,2
3,2022,BASILICATA,17,LOMBARDIA,03,5
3,2022,BASILICATA,17,MARCHE,11,1
3,2022,BASILICATA,17,MOLISE,14,2
3,2022,BASILICATA,17,PIEMONTE,01,12
3,2022,BASILICATA,17,PUGLIA,16,11
3,2022,BASILICATA,17,SARDEGNA,20,1
3,2022,BASILICATA,17,TOSCANA,09,10
3,2022,BASILICATA,17,TRENTINO ALTO ADIGE,04,1
3,2022,BASILICATA,17,UMBRIA,10,1
3,2022,BASILICATA,17,VENETO,05,3
3,2022,BASILICATA,17,,,5
3,2022,CALABRIA,18,ABRUZZO,13,6
3,2022,CALABRIA,18,BASILICATA,17,1
3,2022,CALABRIA,18,CALABRIA,18,3276
